Y,X,ID
109.68421052631578,1.7568421052631578,47
97.1971971971972,1.6266266266266267,237
95.15570934256058,1.6228373702422145,47
81.49779735682819,1.47852422907489,587
105.97738287560581,1.7544426494345717,574
75.9548611111111,1.448784722222222,140
134.74635163307852,2.0416956219596942,244
147.68756423432683,2.1253854059609454,255
103.13182811361979,1.6941005098324835,372
87.63769889840881,1.5458996328029377,157
134.8494161032575,2.0276582667486167,193
75.7250945775536,1.4287515762925598,152
141.95751138088013,2.341426403641882,487
168.85007278020382,2.523289665211063,454
96.2413975648491,1.6246691371095814,244
73.97078353253652,1.4289508632138115,470
85.74423480083856,1.5234102026554852,257
130.2742025741466,1.9736989367655284,155
162.57309941520467,2.3031189083820665,385
100.74626865671641,1.6710199004975124,155
66.80929095354522,1.3490220048899755,558
146.28099173553719,2.2826446280991735,325
97.54060324825987,1.7512761020881673,429
61.41460609545716,1.3622771707878092,429
75.01847745750186,1.42719881744272,558
56.20689655172413,1.2474137931034481,2
53.38078291814947,1.2231825114387394,322
91.57575757575756,1.590909090909091,257
113.24611610793127,1.7882256745707275,151
74.77522477522479,1.4240759240759242,424
64.83516483516482,1.3152472527472527,152
95.83333333333333,1.6206140350877192,155
73.64185110663985,1.403085177733065,239
143.19344933469807,2.1023541453428867,547
85.21584861028975,1.5245416913069187,257
106.6735644076565,1.735126745990688,365
88.47530422333571,1.5755189692197566,337
74.22680412371136,1.4314036478984933,213
60.77481840193704,1.3091202582728005,546
224.25488180883866,2.9260020554984583,333
60.33483580167418,1.277527366387637,421
81.31868131868131,1.4719169719169718,323
114.00903808908973,1.798579728857327,585
84.71074380165288,1.5299586776859502,601
88.86198547215494,1.569007263922518,390
177.87913340935006,2.443557582668187,477
104.52853598014886,1.7320099255583123,152
164.49016100178892,2.3998211091234354,207
70.37773359840953,1.3717693836978129,371
48.71016691957512,1.160091047040971,2
72.61103633916554,1.399057873485868,470
82.58138206739005,1.4677327241576241,257
68.64754098360656,1.3586065573770494,2
62.98157453936347,1.3132328308207704,152
113.75274323335776,1.8112655449890271,257
162.82798833819243,2.3892128279883385,440
113.97139713971399,1.8047304730473048,389
83.09222423146474,1.4981916817359857,217
59.210526315789465,1.2710526315789474,128
106.60994764397907,1.7650523560209423,337
83.6461126005362,1.5018766756032171,297
83.11776718856365,1.5336963921034716,471
77.65027322404372,1.4475409836065576,558
74.14403778040142,1.41086186540732,558
71.90839694656486,1.3816793893129768,2
68.50886339937435,1.3618352450469238,558
77.3076923076923,1.4230769230769231,260
62.642045454545446,1.3125,152
108.01120448179273,1.7378151260504204,579
85.76700052714811,1.5318924617817604,108
160,2.289975550122249,35
126.99063231850116,2.120023419203747,551
99.85261606484895,1.6735445836403833,329
109.14927768860355,1.7825040128410914,391
80.24875621890547,1.4840796019900497,574
107.07427993936332,1.7594744820616472,280
81.15015974440894,1.5092651757188498,365
177.82426778242674,2.4764644351464438,197
97.40143369175625,1.6424731182795698,54
78.22944896115627,1.4435411020776872,345
60.440613026819925,1.2519157088122606,2
93.96147839666841,1.6022904737116084,241
76.30488815244406,1.4333057166528582,424
107.25244072524409,1.7433751743375174,220
139.80066445182723,2.083056478405316,547
311.0275689223058,3.7857142857142865,136
66.75062972292191,1.3425692695214106,17
232.0267686424474,3.000956022944551,333
83.8783269961977,1.5072243346007603,323
60.63829787234042,1.3085106382978722,66
124.32291666666669,1.940104166666667,197
106.56634746922025,1.7660738714090287,121
47.482993197278915,1.1387755102040817,190
68.96745230078562,1.3799102132435463,508
66.84179801517804,1.3479276123759485,310
201.76415970287835,2.8189415041782735,149
104.52224653537563,1.7002188183807438,379
96.18811881188117,1.637128712871287,167
61.340206185567006,1.265979381443299,152
67.22383720930233,1.3248546511627908,152
60.7142857142857,1.247252747252747,2
64.45783132530121,1.2876506024096386,2
58.092259577795126,1.2329945269741986,339
65.98602901665772,1.3078989790435251,2
146.07614607614605,2.103341103341103,386
59.09090909090908,1.2421875,481
78.7353391126976,1.4370219275879654,214
72.48707639287765,1.373348650201034,161
71.46610614818707,1.3589069889647925,2
68.38323353293413,1.3149700598802394,470
65.36491677336745,1.290012804097311,152
69.88088485536016,1.363584798638684,152
93.87521465369205,1.5884373211219236,558
60.79948420373954,1.2630560928433272,152
100.42527339003647,1.650060753341434,414
94.33638443935925,1.589244851258581,436
91.01382488479263,1.5535714285714286,6
92.05569205569203,1.5659295659295658,544
115.84109857773419,1.8087297694948505,323
61.67664670658684,1.2524950099800398,223
75.390625,1.3776041666666665,199
64.39999999999999,1.2879999999999998,434
89.82797307404637,1.5340314136125657,161
111.51736745886656,1.7586837294332724,203
122.3853211009174,1.871559633027523,320
111.08179419525067,1.7683377308707127,574
67.68935762224352,1.3245445829338447,409
82.11074301940369,1.4723142451490772,420
62.62295081967212,1.2650273224043715,56
94.2602671944582,1.5942602671944581,214
128.4300791556728,1.9366754617414244,372
65.35057862491492,1.3158611300204222,2
79.24080664294189,1.4489916963226572,239
122.38131122833455,1.889223813112283,169
135.56164383561645,2.037260273972603,487
105.21628498727735,1.7029262086513994,6
66.54545454545455,1.3054545454545454,339
164.83889202939514,2.314867156585642,509
62.63919821826281,1.2717149220489978,540
92.98461538461538,1.5827692307692307,414
67.08955223880595,1.308955223880597,152
105.98086124401911,1.7272727272727268,585
233.39100346020757,3.068050749711649,136
112.66216917488323,1.8090295796574989,583
57.76364599894011,1.2458929517753048,2
75.45239968528719,1.4264358772619987,93
123.19894249834766,1.9094514210178453,147
70.47850770478506,1.3609083536090834,214
86.79706601466991,1.5338223308883452,161
195.9635416666667,2.60546875,358
63.0738522954092,1.2807717897538258,152
180.23171614771906,2.4532947139753802,207
97.24324324324326,1.6372972972972972,152
118.6143572621035,1.8247078464106847,518
87.90238836967809,1.5295950155763238,593
82.57142857142856,1.449285714285714,2
78.60394537177542,1.4673748103186646,322
105.97964376590328,1.7251908396946565,193
212.8043282236249,2.7908025247971144,207
77.15355805243445,1.457553058676654,213
75.19064565327909,1.4082358922216573,519
70.26793431287814,1.3681936041486604,331
90.10680157391792,1.5598650927487352,420
58.28025477707006,1.2441613588110403,209
91.5184678522572,1.595759233926129,314
75.41666666666666,1.3656249999999999,152
145.6185567010309,2.133376288659794,3
66.39194139194139,1.3269230769230769,364
126.29286880783887,1.9281437125748502,90
60.93457943925231,1.2834890965732084,152
127.14339198801947,1.956944964432797,99
116.37604245640638,2.017437452615618,325
55.24568393094289,1.199203187250996,128
55.450874831763116,1.2126514131897712,148
77.83046828689983,1.4202726733847066,138
70.80474111041795,1.3599500935745474,540
65.99462365591398,1.2943548387096775,148
71.91489361702129,1.391489361702128,337
57.299520219328315,1.2412611377655929,126
46.62273476112026,1.1441515650741352,68
51.090548578982165,1.1810971579643095,339
74.27884615384615,1.4092548076923077,441
135.69832402234638,2.018435754189944,203
77.13833157338965,1.4281942977824709,532
93.06880964339528,1.6052235057759918,215
61.18032786885246,1.2636065573770492,148
75.44987146529566,1.3778920308483293,114
58.04597701149427,1.2114942528735635,148
81.41463414634148,1.4634146341463414,574
97.57942511346442,1.6134644478063538,155
60.259032038173146,1.2419904567143831,2
173.42242019302157,2.3890126206384563,35
154.16890801506185,2.1732114039806345,211
47.73622047244096,1.1161417322834646,493
41.984732824427475,1.0916030534351147,308
77.85433070866142,1.4488188976377954,238
88.22593476531424,1.5640413683373109,215
101.42140468227426,1.6864548494983278,585
186.90410958904107,2.5413698630136983,69
120.72115384615385,1.8692307692307697,130
63.21155480033984,1.3092608326253186,351
50.404530744336576,1.1723300970873787,148
66.05431309904152,1.31629392971246,351
64.6536412078153,1.3179396092362345,529
126.62401574803151,1.9311023622047245,154
61.80356117174037,1.2768523836875358,2
128.57142857142856,1.9548872180451125,391
80.8970976253298,1.4643799472295511,232
82.09836065573771,1.480655737704918,215
58.488964346349746,1.2249575551782683,148
59.22038980509746,1.2608695652173914,251
49.78012313104663,1.1574318381706243,186
67.83479349186483,1.3516896120150188,323
115.18292682926827,1.798170731707317,192
149.71209213051824,2.1708253358925145,315
85.19083969465649,1.5106870229007634,186
89.69121140142518,1.5781472684085511,304
55.398037077426366,1.2322791712104688,68
65.94771241830067,1.320261437908497,532
74.43511943189152,1.4241446094254357,13
101.42369020501138,1.6873576309794989,391
59.51724137931036,1.27448275862069,390
53.289473684210535,1.1860902255639096,303
91.32990448199855,1.5811903012490818,215
63.68921775898519,1.307610993657505,213
88.60428646105593,1.5394668060637742,371
104.78413068844807,1.7001166861143526,509
98.64479315263912,1.6262482168330958,376
170.3776041666667,2.3554687500000004,96
58.69262865090401,1.2426981919332403,331
77.21518987341773,1.4312236286919833,462
112.60663507109005,1.771563981042654,134
62.73817925194073,1.2660550458715598,472
66.59674882013633,1.319349764027268,82
96.42313546423136,1.643074581430746,360
78.26603325415678,1.4596199524940618,304
99.0144927536232,1.652753623188406,350
127.76548672566372,1.9474557522123894,413
85.82510578279266,1.5394922425952047,360
78.13522355507088,1.45092693565976,360
92.23433242506812,1.6055858310626705,599
88.26764436296975,1.5563703024747937,544
67.8871548619448,1.3517406962785115,264
63.57850070721358,1.2956152758132957,284
56.8976897689769,1.2231023102310232,56
182.1459227467811,2.5433476394849786,282
89.68105065666043,1.5659787367104443,165
85.68129330254041,1.5011547344110856,33
60.2004716981132,1.2505896226415094,148
103.45744680851064,1.707446808510638,511
72.75362318840578,1.389855072463768,236
84.86842105263159,1.5531376518218623,387
98.0802792321117,1.6583769633507854,329
60.137195121951216,1.269817073170732,508
91.98140615920978,1.5996513654851834,155
78.81136950904394,1.4616709732988804,387
133.18729463307776,2.0054764512595837,170
66.62309368191721,1.3346405228758171,299
94.33962264150944,1.622051886792453,155
55.195195195195204,1.2180180180180182,129
62.71493212669682,1.2886877828054295,362
58.62068965517242,1.2492816091954024,508
66.66666666666667,1.329156223893066,217
184.7212165097755,2.7480086893555393,505
76.12745098039217,1.4465686274509808,507
62.903225806451616,1.2757056451612905,2
72.54004576659037,1.4004576659038899,186
61.25356125356125,1.272934472934473,2
80.9553739786298,1.4996857322438717,337
76.64023071377073,1.4455659697188177,111
109.4726062467998,1.778289810547875,524
159.8349381017882,2.2799174690508943,241
63.29723225030084,1.3014440433212995,224
95.98583234946872,1.6487603305785126,166
72.66811279826464,1.3931670281995663,507
112.21779548472774,1.7881806108897742,379
60.612460401267164,1.2787750791974657,43
69.64285714285715,1.3576839826839828,568
89.56703182055293,1.5565988523735002,373
70.8411214953271,1.358878504672897,341
103.62204724409449,1.7065616797900265,585
82.99240210403272,1.4850964348334308,350
81.12206216830934,1.467778620166793,593
92.18749999999999,1.5971467391304346,215
159.28984310487203,2.2526837324525184,67
66.50082918739636,1.3200663349917081,568
67.68388106416275,1.3435054773082942,238
119.23360353721446,1.8489314664701548,349
88.11544991511035,1.5455574419920768,350
56.71052631578948,1.2328947368421053,191
70.8924949290061,1.374239350912779,508
56.16797900262467,1.222222222222222,236
90.08520526723471,1.5623547637490316,84
69.11231884057972,1.3342391304347827,356
63.917525773195884,1.2873711340206184,470
62.64428121720882,1.2518363064008393,122
52.43027888446215,1.1912350597609562,249
86.62369057211926,1.5374697824335213,215
62.15780998389694,1.2893183038110572,299
82.05928237129484,1.469578783151326,356
57.61278195488722,1.2406015037593983,508
64.45312500000001,1.3063616071428572,514
109.59752321981422,1.702786377708978,84
87.87289234760051,1.536964980544747,152
62.08732694355699,1.2790202342917998,317
40.81846799580275,1.071353620146905,68
47.434435575826676,1.1322690992018243,93
60.10869565217391,1.2510869565217388,257
54.59882583170255,1.191780821917808,148
89.21933085501857,1.6014869888475838,413
53.301384451544195,1.1991480298189563,56
62.831858407079636,1.2983565107458912,497
76.29000653167861,1.4330502939255385,232
91.67254763585039,1.604798870853917,437
71.70022371364654,1.3646532438478747,312
61.96868008948548,1.2740492170022375,126
56.88806888068881,1.2312423124231242,126
55.49450549450549,1.213186813186813,493
62.280701754385944,1.293859649122807,186
216.6990291262136,2.8718446601941747,35
95.17409896151496,1.6145387904703723,216
76.1061946902655,1.4277286135693217,468
89.81958762886596,1.5947164948453607,436
60.70215175537938,1.2876557191392977,299
64.51211932877564,1.319453076444997,441
81.6259087904825,1.4990085922009255,468
87.07446808510639,1.5521276595744682,475
71.41975308641975,1.3814814814814813,49
55.329670329670336,1.225824175824176,529
43.82767191383596,1.1168185584092791,68
72.27966518956178,1.4071885770556376,423
59.78755690440062,1.2898330804248863,529
58.655462184873954,1.2638655462184873,224
76.6859344894027,1.4348105330764291,471
60.472751149047944,1.2934996717005909,544
51.13871635610766,1.193926846100759,529
125.01223690651,1.9202153695545765,3
90.16290726817043,1.5770676691729322,436
108.76451953537484,1.7634635691657863,154
72.34567901234567,1.3993827160493828,204
78.58056265984654,1.4641943734015344,375
129.1166077738516,1.9837455830388695,565
152.93040293040292,2.236874236874237,238
183.26068003487362,2.5527462946817785,238
118.61042183622827,1.8672456575682381,464
81.26649076517148,1.5224274406332454,370
95.89392643284859,1.7596236099230111,490
128.55263157894737,1.9618421052631578,155
53.38983050847459,1.1959745762711866,508
98.63201094391245,1.6689466484268127,121
67.64490095377843,1.3448275862068968,71
80.88930936613056,1.4966887417218544,215
114.84823625922888,1.8211648892534866,526
75.8900687070581,1.427857589006871,49
101.39511709018436,1.6900847035376185,75
54.27204374572795,1.2084757347915243,493
62.94117647058823,1.288235294117647,153
57.2283150548355,1.2442671984047857,462
69.28769657724328,1.37372802960222,152
94.45564516129032,1.6043346774193548,49
113.16211878009628,1.8143392188336005,241
65.19402985074626,1.311044776119403,140
71.29674599320059,1.3744536182612919,140
47.02495201535509,1.1257197696737045,93
65.86021505376345,1.3010752688172043,508
164.02214022140222,2.341328413284133,3
70.79691516709511,1.3794344473007711,2
80.280701754386,1.4673684210526319,375
87.90786948176583,1.5350287907869482,75
52.871621621621614,1.1883445945945945,93
56.72020287404903,1.2307692307692308,529
69.60268070847295,1.3547151747247488,410
104.2811839323467,1.709830866807611,3
57.78994524639125,1.2414136386261823,2
71.95740365111564,1.4097363083164303,337
51.96078431372548,1.2034313725490196,498
93.01435406698565,1.5913875598086127,295
72.99158377964802,1.3963274674827848,471
50.80440304826419,1.1752751905165115,93
66.98717948717949,1.3157051282051284,209
63.23296354992074,1.2614896988906497,50
54.297872340425535,1.217872340425532,498
69.96567505720822,1.3953089244851258,4
106.1616732617298,1.7490107405313737,414
133.80973648950425,2.0522554711924963,279
85.93652769135034,1.5357809583074051,121
71.581894540364,1.4059729351376578,331
54.46333687566419,1.2258235919234857,148
54.314329738058554,1.2280431432973806,289
76.2828535669587,1.451188986232791,84
85.94327990135633,1.580764488286066,121
113.13715186547557,1.8192327903310563,155
68.60934795152914,1.3606462781304096,589
66.68797953964193,1.3337595907928388,162
117.45953898970085,1.8626777832270722,121
71.6577540106952,1.4010695187165776,223
91.91671769748929,1.606246172688304,215
76.36695018226003,1.5176184690157957,395
86.50659452147445,1.5552925262089956,304
72.3145071982281,1.4473975636766332,57
117.49253731343283,1.87044776119403,495
84.40748440748442,1.528066528066528,509
72.20472440944881,1.3921259842519684,238
72.23707664884137,1.394385026737968,462
93.5903182429404,1.670551322277006,180
70.33398821218074,1.3739358218729534,2
92.40658899156287,1.6669345118521492,216
119.56937799043061,1.8698564593301437,155
63.589412524209166,1.3344092963202066,498
138.38274932614553,2.06199460916442,413
70.97944377267231,1.379081015719468,46
94.53284373725009,1.6156670746634028,365
131.93863319386332,2.00697350069735,117
79.32828760643329,1.4545884578997161,165
89.23233695652175,1.5930706521739133,84
179.34936350777934,2.4686468646864688,189
137.04182837429926,2.051315222078482,193
106.24999999999997,1.7404999999999997,134
157.8728461081402,2.2549019607843137,547
72.79656979514056,1.4130538351595998,475
90.30976965845909,1.5833995234312943,166
69.6245733788396,1.3556313993174063,88
93.65213711383834,1.6258992805755395,243
65.92512208355943,1.3537710255018993,299
125.62956945572705,1.9780666125101543,137
57.88005578800557,1.2461645746164576,568
57.682458386683734,1.2451984635083226,529
101.21372031662268,1.680211081794195,244
76.7552828902522,1.4383094751192909,441
56.516015796401945,1.2518648530057042,126
64.25396825396824,1.3123809523809524,549
111.80208806173401,1.7998184294144348,134
79.11764705882352,1.4602941176470587,270
59.954407294832826,1.2720364741641337,148
109.8326359832636,1.7887029288702927,485
73.99999999999999,1.391304347826087,498
81.1959087332809,1.4925255704169946,323
76.20253164556964,1.4033755274261603,405
60.04108885464816,1.2701592193117615,377
114.34755720470007,1.821273964131107,520
73.2065687121867,1.4477095937770093,545
112.18917601170159,1.8020477815699658,518
80.2120141342756,1.4721731448763251,488
66.62912912912911,1.347222222222222,339
85.844994617868693,1.538751345532831,121
90.43329043329044,1.5765765765765767,417
64.30260047281327,1.3002364066193857,2
92.07879295892705,1.5943000838222965,585
97.19519175729822,1.631940469376073,545
65.13629842180775,1.3177905308464848,564
89.96610169491527,1.5606779661016952,288
96.61442006269591,1.6369905956112851,273
106.31820792647903,1.7662263067202757,121
83.87997208653175,1.5324494068387997,574
75.3432494279176,1.4405034324942791,555
81.85185185185185,1.486111111111111,341
93.4330299089727,1.9083224967490244,246
127.36737729300944,1.9524045612295493,211
67.458432304038,1.3509501187648454,544
91.95402298850574,1.5754789272030651,75
74.11764705882352,1.3852941176470588,2
119.45945945945948,1.8497297297297302,558
83.91990291262135,1.5091019417475728,471
51.1986301369863,1.183219178082192,588
58.57449088960344,1.2529474812433012,126
123.49056603773587,1.9089622641509434,154
65.69178852643417,1.34251968503937,510
63.02872062663184,1.3007832898172322,2
69.67640918580376,1.3700417536534448,49
98.7239758226998,1.671591672263264,217
60.78260869565217,1.2782608695652173,2
91.34758826454498,1.5877672799602185,574
78.75668999588306,1.4697406340057637,544
132.16101694915258,2.0317796610169494,323
111.49479659413433,1.7866603595080417,372
73.62349239643419,1.4042999475616151,566
66.65143901324807,1.3206943809958887,2
51.690140845070445,1.191549295774648,549
121.79016874541453,1.943506969919296,349
106.63716814159292,1.7453294001966568,373
97.3997833152763,1.661430119176598,387
112.90684624017959,1.8030303030303032,526
67.08160442600276,1.3208852005532503,2
107.3538654934004,1.7536140791954749,152
94.85294117647061,1.6529411764705884,304
81.62863886703384,1.5401258851298192,237
63.7454981992797,1.3007202881152462,232
63.62349610757252,1.3078556263269636,2
169.73293768545994,2.436795252225519,347
75.87852494577005,1.4216919739696312,143
123.64145658263305,1.9221288515406165,3
66.51609260304912,1.315640880858272,476
105.49698795180721,1.7176204819277108,71
58.296249205340125,1.249205340114431,2
67.22689075630252,1.3619447779111646,572
55.144256940664114,1.2416984213391398,549
93.46590909090907,1.6271306818181817,304
112.71420674405748,1.8192371475953564,75
151.7960602549247,2.192352259559675,577
163.6471284783896,2.3818827708703374,550
49.069478908188586,1.1569478908188584,568
66.63135593220339,1.33739406779661,312
56.56424581005588,1.2332402234636872,331
91.163382072473,1.5810553083280356,89
102.2949713128586,1.706378670266622,132
75.3203607024205,1.4171808258186993,232
96.08988764044945,1.6395505617977528,323
70.6905640484976,1.371639430680021,342
136.107634543179,2.0256570713391744,471
63.604732080723736,1.3462073764787754,445
63.84720327421554,1.290586630286494,508
79.8938679245283,1.4604952830188678,107
70.42513863216267,1.3747689463955637,507
104.05347132384651,1.6968520914187148,526
97.56345177664973,1.648730964467005,155
85.60606060606061,1.55513468013468,304
72.85531370038413,1.4024754588134871,544
106.16379310344826,1.7495689655172413,570
78.65394274234055,1.4771471622300354,375
77.2644927536232,1.4483695652173914,429
177.11475409836066,2.4681967213114753,3
52.48618784530387,1.1860036832412522,43
153.99061032863855,2.254929577464789,175
53.21637426900586,1.2153110047846891,343
57.55517826825126,1.2693831352574985,592
60.5294825511432,1.2671480144404332,71
77.13575644610128,1.4830692761727244,424
94.3062827225131,1.6223821989528797,521
58.99814471243041,1.24721706864564,148
126.51612903225808,1.9367741935483873,188
66.56017039403622,1.3407880724174654,405
49.71369078604895,1.1795939614783968,148
58.47732181425484,1.2710583153347732,404
128.0504277352544,1.9477712742008104,62
69.78494623655915,1.3838709677419356,257
73.5064935064935,1.4030303030303028,561
57.73049645390071,1.251063829787234,186
68.99516389038153,1.3594841483073616,507
64.4916540212443,1.3247344461305006,162
82.13137344970143,1.4887459807073953,341
115.86861891571034,1.8769291650178077,152
73.06748466257669,1.4092024539877301,471
96.28394473558836,1.6426869938065745,350
63.76306620209059,1.3031358885017423,148
58.5100598151169,1.250679717237629,378
56.028938906752416,1.233118971061093,196
56.471158507028576,1.2380029083858457,148
73.38742393509128,1.4097363083164303,140
63.16262353998204,1.2821203953279428,2
88.55689764780674,1.5594405594405591,488
87.7733598409543,1.5437375745526842,152
105.74879227053142,1.7357487922705317,526
45.593869731800766,1.1371647509578544,339
71.53762268266084,1.3805888767720826,11
